video_path,action_orientation,video_dirname,video_basename,frame_rate,duration_secs,frame_count,split
/data/i5O/i5OData/undercover-left/videos/20220517/083619.mp4,left,20220517,083619,10.0,60.0,600,Validation
/data/i5O/i5OData/undercover-left/videos/20220517/135649.mp4,left,20220517,135649,10.0,60.0,600,Validation_unlabel
/data/i5O/i5OData/undercover-left/videos/20220517/084046.mp4,left,20220517,084046,10.0,60.0,600,Validation_unlabel
/data/i5O/i5OData/undercover-left/videos/20220517/083509.mp4,left,20220517,083509,10.0,60.0,600,Test
/data/i5O/i5OData/undercover-left/videos/20220517/133240.mp4,left,20220517,133240,10.0,60.0,600,Validation
/data/i5O/i5OData/undercover-left/videos/20220517/101552.mp4,left,20220517,101552,10.0,60.0,600,Validation
/data/i5O/i5OData/undercover-left/videos/20220517/083936.mp4,left,20220517,083936,10.0,60.0,600,Validation
/data/i5O/i5OData/undercover-left/videos/20230410/103805.mp4,left,20230410,103805,19.0,60.0,1140,Validation
/data/i5O/i5OData/undercover-left/videos/20230410/081102.mp4,left,20230410,081102,18.92,60.0,1135,Test
/data/i5O/i5OData/undercover-left/videos/20230410/183619.mp4,left,20230410,183619,18.68,60.0,1121,Validation
/data/i5O/i5OData/undercover-left/videos/20230410/084303.mp4,left,20230410,084303,18.42,60.0,1105,Validation
/data/i5O/i5OData/undercover-left/videos/20230410/181318.mp4,left,20230410,181318,18.45,60.0,1107,Validation_unlabel
/data/i5O/i5OData/undercover-left/videos/20230321/202738.mp4,left,20230321,202738,46.08,60.0,2765,Validation_unlabel
/data/i5O/i5OData/undercover-left/videos/20230321/012431.mp4,left,20230321,012431,47.0,60.0,2820,Test
/data/i5O/i5OData/undercover-left/videos/20230321/024131.mp4,left,20230321,024131,46.68,60.0,2801,Validation
/data/i5O/i5OData/undercover-left/videos/20230321/111635.mp4,left,20230321,111635,46.78,60.0,2807,Validation
/data/i5O/i5OData/undercover-left/videos/20230321/010230.mp4,left,20230321,010230,48.58,60.0,2915,Validation
/data/i5O/i5OData/undercover-left/videos/20230321/220840.mp4,left,20230321,220840,46.87,60.0,2812,Validation
/data/i5O/i5OData/undercover-left/videos/20230321/154937.mp4,left,20230321,154937,47.03,60.0,2822,Test
/data/i5O/i5OData/undercover-left/videos/20230321/194938.mp4,left,20230321,194938,46.68,60.0,2801,Validation
/data/i5O/i5OData/undercover-left/videos/20230323/164910.mp4,left,20230323,164910,29.27,60.0,1756,Validation
/data/i5O/i5OData/undercover-left/videos/20230323/151509.mp4,left,20230323,151509,28.23,60.0,1694,Validation_unlabel
/data/i5O/i5OData/undercover-left/videos/20220606/172001.mp4,left,20220606,172001,10.0,60.0,600,Validation_unlabel
/data/i5O/i5OData/undercover-left/videos/20220606/160251.mp4,left,20220606,160251,10.0,60.0,600,Test
/data/i5O/i5OData/undercover-left/videos/20220606/121840.mp4,left,20220606,121840,10.0,60.0,600,Validation
/data/i5O/i5OData/undercover-left/videos/20220606/155711.mp4,left,20220606,155711,10.0,60.0,600,Validation
/data/i5O/i5OData/undercover-left/videos/20220606/100544.mp4,left,20220606,100544,10.0,60.0,600,Validation
/data/i5O/i5OData/undercover-left/videos/20220606/093514.mp4,left,20220606,093514,10.0,60.0,600,Validation
/data/i5O/i5OData/undercover-left/videos/20220606/140839.mp4,left,20220606,140839,10.0,60.0,600,Test
/data/i5O/i5OData/undercover-left/videos/20220606/093829.mp4,left,20220606,093829,10.0,60.0,600,Validation
/data/i5O/i5OData/undercover-left/videos/20220606/103632.mp4,left,20220606,103632,10.0,60.0,600,Validation
/data/i5O/i5OData/undercover-left/videos/20220606/095101.mp4,left,20220606,095101,10.0,60.0,600,Validation_unlabel
/data/i5O/i5OData/undercover-left/videos/20220606/093157.mp4,left,20220606,093157,10.0,60.0,600,Validation_unlabel
/data/i5O/i5OData/undercover-left/videos/20220513/083811.mp4,left,20220513,083811,10.0,60.0,600,Test
/data/i5O/i5OData/undercover-left/videos/20220513/102730.mp4,left,20220513,102730,10.0,60.0,600,Validation
/data/i5O/i5OData/undercover-left/videos/20220513/100847.mp4,left,20220513,100847,10.0,60.0,600,Validation
/data/i5O/i5OData/undercover-left/videos/20220513/102312.mp4,left,20220513,102312,10.0,60.0,600,Validation
/data/i5O/i5OData/undercover-left/videos/20220513/101641.mp4,left,20220513,101641,10.0,60.0,600,Validation
/data/i5O/i5OData/undercover-left/videos/20220513/084019.mp4,left,20220513,084019,10.0,60.0,600,Test
/data/i5O/i5OData/undercover-left/videos/20220513/101957.mp4,left,20220513,101957,10.0,60.0,600,Validation
/data/i5O/i5OData/undercover-left/videos/20220513/100951.mp4,left,20220513,100951,10.0,60.0,600,Validation
/data/i5O/i5OData/undercover-left/videos/20220513/144148.mp4,left,20220513,144148,10.0,60.0,600,Validation_unlabel
/data/i5O/i5OData/undercover-left/videos/20220513/084126.mp4,left,20220513,084126,10.0,60.0,600,Validation_unlabel
/data/i5O/i5OData/undercover-left/videos/20220513/083706.mp4,left,20220513,083706,10.0,60.0,600,Test
/data/i5O/i5OData/undercover-left/videos/20220513/094457.mp4,left,20220513,094457,10.0,60.0,600,Validation
/data/i5O/i5OData/undercover-left/videos/20220513/085023.mp4,left,20220513,085023,10.0,60.0,600,Validation
/data/i5O/i5OData/undercover-left/videos/20220513/080526.mp4,left,20220513,080526,10.0,60.0,600,Validation
/data/i5O/i5OData/undercover-left/videos/20220513/101535.mp4,left,20220513,101535,10.0,60.0,600,Validation
/data/i5O/i5OData/undercover-left/videos/20230324/201801.mp4,left,20230324,201801,28.05,60.0,1683,Test
/data/i5O/i5OData/undercover-left/videos/20230324/161357.mp4,left,20230324,161357,25.88,60.0,1553,Validation
/data/i5O/i5OData/undercover-left/videos/20230324/102130.mp4,left,20230324,102130,26.05,60.0,1563,Validation
/data/i5O/i5OData/undercover-left/videos/20230324/180059.mp4,left,20230324,180059,24.97,60.0,1498,Validation
/data/i5O/i5OData/undercover-left/videos/20230324/091629.mp4,left,20230324,091629,28.28,60.0,1697,Validation
/data/i5O/i5OData/undercover-left/videos/20230324/095730.mp4,left,20230324,095730,29.08,60.0,1745,Test
/data/i5O/i5OData/undercover-left/videos/20230324/112131.mp4,left,20230324,112131,29.35,60.0,1761,Validation
/data/i5O/i5OData/undercover-left/videos/20230324/094129.mp4,left,20230324,094129,27.63,60.0,1658,Validation
/data/i5O/i5OData/undercover-left/videos/20230324/103931.mp4,left,20230324,103931,28.02,60.0,1681,Validation
/data/i5O/i5OData/undercover-left/videos/20230324/000519.mp4,left,20230324,000519,29.05,60.0,1743,Validation
/data/i5O/i5OData/undercover-left/videos/20230324/002719.mp4,left,20230324,002719,28.92,60.0,1735,Test
/data/i5O/i5OData/undercover-left/videos/20230324/001919.mp4,left,20230324,001919,28.78,60.0,1727,Validation
/data/i5O/i5OData/undercover-left/videos/20230324/004019.mp4,left,20230324,004019,28.88,60.0,1733,Validation
/data/i5O/i5OData/undercover-left/videos/20230324/150656.mp4,left,20230324,150656,29.1,60.0,1746,Validation_unlabel
/data/i5O/i5OData/undercover-left/videos/20230324/071727.mp4,left,20230324,071727,27.73,60.0,1664,Validation_unlabel
/data/i5O/i5OData/undercover-left/videos/20230324/143355.mp4,left,20230324,143355,28.55,60.0,1713,Test
/data/i5O/i5OData/undercover-left/videos/20220412/185439.mp4,left,20220412,185439,20.0,60.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220412/205041.mp4,left,20220412,205041,20.0,60.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220412/202236.mp4,left,20220412,202236,20.0,60.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220412/182732.mp4,left,20220412,182732,20.0,60.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220412/183055.mp4,left,20220412,183055,20.0,60.0,1200,Test
/data/i5O/i5OData/undercover-left/videos/20220412/173202.mp4,left,20220412,173202,20.0,60.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220412/183310.mp4,left,20220412,183310,20.0,60.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220412/173634.mp4,left,20220412,173634,20.0,60.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-left/videos/20220412/182625.mp4,left,20220412,182625,20.0,60.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-left/videos/20220412/083101.mp4,left,20220412,083101,20.0,60.0,1200,Test
/data/i5O/i5OData/undercover-left/videos/20220412/124634.mp4,left,20220412,124634,20.0,60.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220412/143108.mp4,left,20220412,143108,20.0,60.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220412/103914.mp4,left,20220412,103914,20.0,60.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220412/123737.mp4,left,20220412,123737,20.0,60.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220412/100440.mp4,left,20220412,100440,20.0,60.0,1200,Test
/data/i5O/i5OData/undercover-left/videos/20220412/100333.mp4,left,20220412,100333,20.0,60.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220412/095438.mp4,left,20220412,095438,20.0,60.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220412/075309.mp4,left,20220412,075309,20.0,60.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-left/videos/20220412/072410.mp4,left,20220412,072410,20.0,60.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-left/videos/20220412/074307.mp4,left,20220412,074307,20.0,60.0,1200,Test
/data/i5O/i5OData/undercover-left/videos/20230320/142126.mp4,left,20230320,142126,46.78,60.0,2807,Validation
/data/i5O/i5OData/undercover-left/videos/20230320/095725.mp4,left,20230320,095725,47.72,60.0,2863,Validation
/data/i5O/i5OData/undercover-left/videos/20230320/112225.mp4,left,20230320,112225,46.28,60.0,2777,Validation
/data/i5O/i5OData/undercover-left/videos/20230320/132226.mp4,left,20230320,132226,46.25,60.0,2775,Validation
/data/i5O/i5OData/undercover-left/videos/20230320/084523.mp4,left,20230320,084523,46.38,60.0,2783,Test
/data/i5O/i5OData/undercover-left/videos/20230320/083023.mp4,left,20230320,083023,46.5,60.0,2790,Validation
/data/i5O/i5OData/undercover-left/videos/20230320/091724.mp4,left,20230320,091724,46.78,60.0,2807,Validation
/data/i5O/i5OData/undercover-left/videos/20230320/101025.mp4,left,20230320,101025,46.87,60.0,2812,Validation_unlabel
/data/i5O/i5OData/undercover-left/videos/20230320/145026.mp4,left,20230320,145026,46.9,60.0,2814,Validation_unlabel
/data/i5O/i5OData/undercover-left/videos/20230320/071122.mp4,left,20230320,071122,46.35,60.0,2781,Test
/data/i5O/i5OData/undercover-left/videos/20230320/073522.mp4,left,20230320,073522,46.83,60.0,2810,Validation
/data/i5O/i5OData/undercover-left/videos/20230320/103325.mp4,left,20230320,103325,47.08,60.0,2825,Validation
/data/i5O/i5OData/undercover-left/videos/20220926/085050.mp4,left,20220926,085050,10.0,120.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220926/125034.mp4,left,20220926,125034,13.95,86.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220926/104343.mp4,left,20220926,104343,13.64,88.0,1200,Test
/data/i5O/i5OData/undercover-left/videos/20220926/121642.mp4,left,20220926,121642,11.01,108.99,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220926/093307.mp4,left,20220926,093307,8.16,147.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220926/091533.mp4,left,20220926,091533,11.01,108.99,1200,Validation_unlabel
/data/i5O/i5OData/undercover-left/videos/20220926/080701.mp4,left,20220926,080701,13.64,88.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-left/videos/20220926/095625.mp4,left,20220926,095625,13.19,91.0,1200,Test
/data/i5O/i5OData/undercover-left/videos/20220926/075906.mp4,left,20220926,075906,10.0,120.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220926/073644.mp4,left,20220926,073644,12.77,94.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20230315/130924.mp4,left,20230315,130924,45.57,60.0,2734,Validation
/data/i5O/i5OData/undercover-left/videos/20230315/144925.mp4,left,20230315,144925,45.95,60.0,2757,Validation
/data/i5O/i5OData/undercover-left/videos/20230315/140624.mp4,left,20230315,140624,45.93,60.0,2756,Test
/data/i5O/i5OData/undercover-left/videos/20230315/105223.mp4,left,20230315,105223,45.75,60.0,2745,Validation
/data/i5O/i5OData/undercover-left/videos/20230315/121524.mp4,left,20230315,121524,46.47,60.0,2788,Validation
/data/i5O/i5OData/undercover-left/videos/20230315/092922.mp4,left,20230315,092922,46.12,60.0,2767,Validation
/data/i5O/i5OData/undercover-left/videos/20230315/101523.mp4,left,20230315,101523,46.23,60.0,2774,Validation
/data/i5O/i5OData/undercover-left/videos/20230315/135624.mp4,left,20230315,135624,46.07,60.0,2764,Test
/data/i5O/i5OData/undercover-left/videos/20230315/125024.mp4,left,20230315,125024,46.25,60.0,2775,Validation
/data/i5O/i5OData/undercover-left/videos/20230315/084522.mp4,left,20230315,084522,46.73,60.0,2804,Validation
/data/i5O/i5OData/undercover-left/videos/20230315/084922.mp4,left,20230315,084922,46.33,60.0,2780,Validation
/data/i5O/i5OData/undercover-left/videos/20230315/080021.mp4,left,20230315,080021,46.32,60.0,2779,Validation
/data/i5O/i5OData/undercover-left/videos/20230316/122435.mp4,left,20230316,122435,45.62,60.0,2737,Test
/data/i5O/i5OData/undercover-left/videos/20230316/124635.mp4,left,20230316,124635,45.17,60.0,2710,Validation
/data/i5O/i5OData/undercover-left/videos/20230316/101934.mp4,left,20230316,101934,44.92,60.0,2695,Validation
/data/i5O/i5OData/undercover-left/videos/20230316/112134.mp4,left,20230316,112134,45.13,60.0,2708,Validation_unlabel
/data/i5O/i5OData/undercover-left/videos/20230316/100334.mp4,left,20230316,100334,45.3,60.0,2718,Validation_unlabel
/data/i5O/i5OData/undercover-left/videos/20230316/104334.mp4,left,20230316,104334,45.28,60.0,2717,Test
/data/i5O/i5OData/undercover-left/videos/20230316/095234.mp4,left,20230316,095234,45.55,60.0,2733,Validation
/data/i5O/i5OData/undercover-left/videos/20230316/082734.mp4,left,20230316,082734,46.37,60.0,2782,Validation
/data/i5O/i5OData/undercover-left/videos/20230316/081034.mp4,left,20230316,081034,45.7,60.0,2742,Validation
/data/i5O/i5OData/undercover-left/videos/20230316/083434.mp4,left,20230316,083434,46.0,60.0,2760,Validation
/data/i5O/i5OData/undercover-left/videos/20230316/073033.mp4,left,20230316,073033,45.1,60.0,2706,Test
/data/i5O/i5OData/undercover-left/videos/20230316/074033.mp4,left,20230316,074033,46.05,60.0,2763,Validation
/data/i5O/i5OData/undercover-left/videos/20220418/203132.mp4,left,20220418,203132,20.0,60.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220418/221518.mp4,left,20220418,221518,20.0,60.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-left/videos/20220418/220624.mp4,left,20220418,220624,20.0,60.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-left/videos/20220418/170936.mp4,left,20220418,170936,20.0,60.0,1200,Test
/data/i5O/i5OData/undercover-left/videos/20220418/205609.mp4,left,20220418,205609,20.0,60.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220418/193620.mp4,left,20220418,193620,20.0,60.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220418/195643.mp4,left,20220418,195643,20.0,60.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220418/173909.mp4,left,20220418,173909,20.0,60.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220418/193147.mp4,left,20220418,193147,20.0,60.0,1200,Test
/data/i5O/i5OData/undercover-left/videos/20220418/133709.mp4,left,20220418,133709,20.0,60.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220418/145727.mp4,left,20220418,145727,20.0,60.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220418/145834.mp4,left,20220418,145834,20.0,60.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-left/videos/20220418/124705.mp4,left,20220418,124705,20.0,60.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-left/videos/20220418/175032.mp4,left,20220418,175032,20.0,60.0,1200,Test
/data/i5O/i5OData/undercover-left/videos/20220418/123558.mp4,left,20220418,123558,20.0,60.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220418/144511.mp4,left,20220418,144511,20.0,60.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220418/111444.mp4,left,20220418,111444,20.0,60.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220418/131026.mp4,left,20220418,131026,20.0,60.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220418/121809.mp4,left,20220418,121809,20.0,60.0,1200,Test
/data/i5O/i5OData/undercover-left/videos/20220418/110336.mp4,left,20220418,110336,20.0,60.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220418/123918.mp4,left,20220418,123918,20.0,60.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220418/110016.mp4,left,20220418,110016,20.0,60.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-left/videos/20220418/103227.mp4,left,20220418,103227,20.0,60.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-left/videos/20220418/101546.mp4,left,20220418,101546,20.0,60.0,1200,Test
/data/i5O/i5OData/undercover-left/videos/20220418/103334.mp4,left,20220418,103334,20.0,60.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220418/094757.mp4,left,20220418,094757,20.0,60.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220418/093755.mp4,left,20220418,093755,20.0,60.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220418/091647.mp4,left,20220418,091647,20.0,60.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220418/093328.mp4,left,20220418,093328,20.0,60.0,1200,Test
/data/i5O/i5OData/undercover-left/videos/20220418/091220.mp4,left,20220418,091220,20.0,60.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220418/091754.mp4,left,20220418,091754,20.0,60.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220418/082643.mp4,left,20220418,082643,20.0,60.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-left/videos/20220418/082536.mp4,left,20220418,082536,20.0,60.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-left/videos/20220418/075854.mp4,left,20220418,075854,20.0,60.0,1200,Test
/data/i5O/i5OData/undercover-left/videos/20220418/072959.mp4,left,20220418,072959,20.0,60.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220418/083537.mp4,left,20220418,083537,20.0,60.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220418/072532.mp4,left,20220418,072532,20.0,60.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220915/143048.mp4,left,20220915,143048,13.04,92.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220915/124334.mp4,left,20220915,124334,13.04,92.0,1200,Test
/data/i5O/i5OData/undercover-left/videos/20220915/140157.mp4,left,20220915,140157,11.11,108.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220915/121901.mp4,left,20220915,121901,13.95,86.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220915/111512.mp4,left,20220915,111512,12.24,98.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220915/101530.mp4,left,20220915,101530,10.44,115.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220915/094705.mp4,left,20220915,094705,11.21,107.0,1200,Test
/data/i5O/i5OData/undercover-left/videos/20220915/105107.mp4,left,20220915,105107,10.35,116.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220915/082939.mp4,left,20220915,082939,9.3,129.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220915/080512.mp4,left,20220915,080512,11.43,105.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220718/183618.mp4,left,20220718,183618,12.37,97.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220718/153059.mp4,left,20220718,153059,11.32,106.01,1200,Test
/data/i5O/i5OData/undercover-left/videos/20220718/142908.mp4,left,20220718,142908,9.23,130.01,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220718/121546.mp4,left,20220718,121546,8.63,139.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220718/135120.mp4,left,20220718,135120,8.28,145.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-left/videos/20220718/141944.mp4,left,20220718,141944,13.48,89.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-left/videos/20220718/175832.mp4,left,20220718,175832,10.08,119.0,1200,Test
/data/i5O/i5OData/undercover-left/videos/20220718/101341.mp4,left,20220718,101341,12.63,95.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220718/095740.mp4,left,20220718,095740,12.12,99.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220718/111422.mp4,left,20220718,111422,12.5,96.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220718/095036.mp4,left,20220718,095036,14.12,85.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220919/161937.mp4,left,20220919,161937,11.88,101.0,1200,Test
/data/i5O/i5OData/undercover-left/videos/20220919/143452.mp4,left,20220919,143452,13.64,88.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220919/141536.mp4,left,20220919,141536,11.11,108.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220919/111028.mp4,left,20220919,111028,13.64,88.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-left/videos/20220919/081800.mp4,left,20220919,081800,13.04,92.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-left/videos/20220919/133520.mp4,left,20220919,133520,12.9,93.0,1200,Test
/data/i5O/i5OData/undercover-left/videos/20220919/104110.mp4,left,20220919,104110,12.63,95.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220919/070539.mp4,left,20220919,070539,10.0,120.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220919/083608.mp4,left,20220919,083608,13.19,91.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220919/065618.mp4,left,20220919,065618,11.77,102.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220919/073928.mp4,left,20220919,073928,9.92,121.0,1200,Test
/data/i5O/i5OData/undercover-left/videos/20220901/073832.mp4,left,20220901,073832,12.63,95.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220901/135359.mp4,left,20220901,135359,12.0,100.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220901/141729.mp4,left,20220901,141729,12.9,93.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-left/videos/20220901/130950.mp4,left,20220901,130950,9.16,131.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-left/videos/20220901/111752.mp4,left,20220901,111752,9.92,121.0,1200,Test
/data/i5O/i5OData/undercover-left/videos/20220901/110843.mp4,left,20220901,110843,14.12,85.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220901/103018.mp4,left,20220901,103018,13.19,91.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220901/102007.mp4,left,20220901,102007,12.0,100.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220901/092120.mp4,left,20220901,092120,13.04,92.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220901/082520.mp4,left,20220901,082520,9.09,132.01,1200,Test
/data/i5O/i5OData/undercover-left/videos/20220901/081031.mp4,left,20220901,081031,8.33,144.01,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220908/161424.mp4,left,20220908,161424,12.63,95.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220908/132032.mp4,left,20220908,132032,12.5,96.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-left/videos/20220908/122756.mp4,left,20220908,122756,11.88,101.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-left/videos/20220908/105224.mp4,left,20220908,105224,13.04,92.0,1200,Test
/data/i5O/i5OData/undercover-left/videos/20220908/141250.mp4,left,20220908,141250,12.77,94.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220908/142657.mp4,left,20220908,142657,10.71,112.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220908/073213.mp4,left,20220908,073213,13.19,91.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220908/081443.mp4,left,20220908,081443,12.12,99.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220908/093531.mp4,left,20220908,093531,12.37,97.0,1200,Test
/data/i5O/i5OData/undercover-left/videos/20220908/090618.mp4,left,20220908,090618,12.5,96.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220908/072007.mp4,left,20220908,072007,9.68,124.01,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220923/133034.mp4,left,20220923,133034,13.48,89.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-left/videos/20220923/122917.mp4,left,20220923,122917,13.33,90.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-left/videos/20220923/111747.mp4,left,20220923,111747,11.21,107.0,1200,Test
/data/i5O/i5OData/undercover-left/videos/20220923/091426.mp4,left,20220923,091426,10.81,111.01,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220923/095046.mp4,left,20220923,095046,8.63,139.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220923/074705.mp4,left,20220923,074705,11.32,106.01,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220923/082557.mp4,left,20220923,082557,10.26,117.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220923/084056.mp4,left,20220923,084056,13.64,88.0,1200,Test
/data/i5O/i5OData/undercover-left/videos/20220923/065306.mp4,left,20220923,065306,11.11,108.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220923/073140.mp4,left,20220923,073140,10.91,109.99,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220825/170705.mp4,left,20220825,170705,11.54,104.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220825/151431.mp4,left,20220825,151431,7.89,152.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220825/090636.mp4,left,20220825,090636,13.19,91.0,1200,Test
/data/i5O/i5OData/undercover-left/videos/20220825/083742.mp4,left,20220825,083742,13.04,92.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220825/150031.mp4,left,20220825,150031,7.95,151.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220825/164943.mp4,left,20220825,164943,9.76,123.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220825/073822.mp4,left,20220825,073822,12.5,96.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220825/082245.mp4,left,20220825,082245,10.44,115.0,1200,Test
/data/i5O/i5OData/undercover-left/videos/20220825/065619.mp4,left,20220825,065619,12.9,93.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220825/070744.mp4,left,20220825,070744,12.37,97.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220825/064956.mp4,left,20220825,064956,9.68,124.01,1200,Validation_unlabel
/data/i5O/i5OData/undercover-left/videos/20220825/072725.mp4,left,20220825,072725,12.9,93.0,1200,Validation_unlabel
/data/i5O/i5OData/undercover-left/videos/20220822/153456.mp4,left,20220822,153456,11.43,105.0,1200,Test
/data/i5O/i5OData/undercover-left/videos/20220822/135113.mp4,left,20220822,135113,10.17,118.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220822/145948.mp4,left,20220822,145948,11.43,105.0,1200,Validation
/data/i5O/i5OData/undercover-left/videos/20220822/143613.mp4,left,20220822,143613,11.77,102.0,1200,Validation
